Id,,len,datetime,open,high,low,close,volume,openinterest,myStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
441,,441,2016-10-20 00:00:00,16999.359375,17235.5,16992.140625,17235.5,112400.0,,myStrategy,441,736257.0,Broker,441,446664.4157726182,908368.1125933072,BuySell,441,,,Trades - Net Profit/Loss,441,,
442,,442,2016-10-21 00:00:00,17283.75,17288.890625,17151.98046875,17184.58984375,114200.0,,myStrategy,442,736258.0,Broker,442,446664.4157726182,907004.3339186913,BuySell,442,,,Trades - Net Profit/Loss,442,,
443,,443,2016-10-24 00:00:00,17216.560546875,17244.740234375,17162.2109375,17234.419921875,87700.0,,myStrategy,443,736261.0,Broker,443,446664.4157726182,908339.179515464,BuySell,443,,,Trades - Net Profit/Loss,443,,
444,,444,2016-10-25 00:00:00,17298.630859375,17381.80078125,17298.630859375,17365.25,108400.0,,myStrategy,444,736262.0,Broker,444,446664.4157726182,911843.8489898425,BuySell,444,,,Trades - Net Profit/Loss,444,,
445,,445,2016-10-26 00:00:00,17329.029296875,17391.83984375,17295.4609375,17391.83984375,98100.0,,myStrategy,445,736263.0,Broker,445,446664.4157726182,912556.1363709606,BuySell,445,,,Trades - Net Profit/Loss,445,,
446,,446,2016-10-27 00:00:00,17346.390625,17414.2109375,17278.119140625,17336.419921875,107600.0,,myStrategy,446,736264.0,Broker,446,446664.4157726182,911071.550324301,BuySell,446,,,Trades - Net Profit/Loss,446,,
447,,447,2016-10-28 00:00:00,17448.25,17461.029296875,17406.720703125,17446.41015625,167900.0,,myStrategy,447,736265.0,Broker,447,446664.4157726182,914017.9631249225,BuySell,447,,,Trades - Net Profit/Loss,447,,
448,,448,2016-10-31 00:00:00,17360.890625,17433.130859375,17327.619140625,17425.01953125,157200.0,,myStrategy,448,736268.0,Broker,448,446664.4157726182,913444.9521510717,BuySell,448,,,Trades - Net Profit/Loss,448,,
449,,449,2016-11-01 00:00:00,17380.5390625,17473.119140625,17339.640625,17442.400390625,123000.0,,myStrategy,449,736269.0,Broker,449,446664.4157726182,913910.549727432,BuySell,449,,,Trades - Net Profit/Loss,449,,
450,,450,2016-11-02 00:00:00,17238.0,17283.599609375,17080.58984375,17134.6796875,135200.0,,myStrategy,450,736270.0,Broker,450,446664.4157726182,905667.3431931816,BuySell,450,,,Trades - Net Profit/Loss,450,,
451,,451,2016-11-04 00:00:00,16964.5,16996.08984375,16801.98046875,16905.359375,134800.0,,myStrategy,451,736272.0,Broker,451,446664.4157726182,899524.3223329033,BuySell,451,,,Trades - Net Profit/Loss,451,,
452,,452,2016-11-07 00:00:00,17126.029296875,17186.890625,17056.83984375,17177.2109375,113000.0,,myStrategy,452,736275.0,Broker,452,1351931.368986628,891789.1166056397,BuySell,452,,17444.693984374997,Trades - Net Profit/Loss,452,1855.2487271538557,
453,,453,2016-11-08 00:00:00,17242.69921875,17247.0390625,17130.830078125,17171.380859375,100000.0,,myStrategy,453,736276.0,Broker,453,1351931.368986628,891945.2924417376,BuySell,453,,,Trades - Net Profit/Loss,453,,
454,,454,2016-11-09 00:00:00,17281.94921875,17427.7109375,16111.8095703125,16251.5400390625,274900.0,,myStrategy,454,736277.0,Broker,454,1351931.368986628,916585.9415221157,BuySell,454,,,Trades - Net Profit/Loss,454,,
455,,455,2016-11-10 00:00:00,16562.859375,17393.8203125,16560.66015625,17344.419921875,229400.0,,myStrategy,455,736278.0,Broker,455,1351931.368986628,887309.9308420953,BuySell,455,,,Trades - Net Profit/Loss,455,,
456,,456,2016-11-11 00:00:00,17526.609375,17621.73046875,17333.490234375,17374.7890625,241800.0,,myStrategy,456,736279.0,Broker,456,1351931.368986628,886496.4038486324,BuySell,456,,,Trades - Net Profit/Loss,456,,
457,,457,2016-11-14 00:00:00,17467.490234375,17697.330078125,17455.779296875,17672.619140625,165300.0,,myStrategy,457,736282.0,Broker,457,1351931.368986628,878518.1468735109,BuySell,457,,,Trades - Net Profit/Loss,457,,
458,,458,2016-11-15 00:00:00,17690.220703125,17727.580078125,17605.76953125,17668.150390625,173200.0,,myStrategy,458,736283.0,Broker,458,404631.5115382806,877925.0250038293,BuySell,458,17341.68298828125,,Trades - Net Profit/Loss,458,,-21016.452117168817
459,,459,2016-11-16 00:00:00,17832.509765625,17886.439453125,17807.470703125,17862.2109375,200300.0,,myStrategy,459,736284.0,Broker,459,404631.5115382806,883123.5090570468,BuySell,459,,,Trades - Net Profit/Loss,459,,
460,,460,2016-11-17 00:00:00,17766.609375,17884.060546875,17764.080078125,17862.630859375,161100.0,,myStrategy,460,736285.0,Broker,460,404631.5115382806,883134.757902863,BuySell,460,,,Trades - Net Profit/Loss,460,,
461,,461,2016-11-18 00:00:00,18024.2109375,18043.720703125,17967.41015625,17967.41015625,166800.0,,myStrategy,461,736286.0,Broker,461,404631.5115382806,885941.5803749384,BuySell,461,,,Trades - Net Profit/Loss,461,,
462,,462,2016-11-21 00:00:00,18038.08984375,18129.029296875,18007.7890625,18106.01953125,135700.0,,myStrategy,462,736289.0,Broker,462,404631.5115382806,889654.641258087,BuySell,462,,,Trades - Net Profit/Loss,462,,
463,,463,2016-11-22 00:00:00,18091.05078125,18175.630859375,18050.55078125,18162.939453125,121900.0,,myStrategy,463,736290.0,Broker,463,404631.5115382806,891179.4092284059,BuySell,463,,,Trades - Net Profit/Loss,463,,
464,,464,2016-11-24 00:00:00,18329.779296875,18382.720703125,18310.310546875,18333.41015625,149400.0,,myStrategy,464,736292.0,Broker,464,404631.5115382806,895745.9697478244,BuySell,464,,,Trades - Net Profit/Loss,464,,
465,,465,2016-11-25 00:00:00,18387.58984375,18482.939453125,18288.5,18381.220703125,164900.0,,myStrategy,465,736293.0,Broker,465,404631.5115382806,897026.7162442536,BuySell,465,,,Trades - Net Profit/Loss,465,,
466,,466,2016-11-28 00:00:00,18302.580078125,18374.9296875,18222.8203125,18356.890625,145000.0,,myStrategy,466,736296.0,Broker,466,404631.5115382806,896374.9633496901,BuySell,466,,,Trades - Net Profit/Loss,466,,
467,,467,2016-11-29 00:00:00,18263.630859375,18327.509765625,18258.8203125,18307.0390625,125600.0,,myStrategy,467,736297.0,Broker,467,404631.5115382806,895039.5422305732,BuySell,467,,,Trades - Net Profit/Loss,467,,
468,,468,2016-11-30 00:00:00,18356.029296875,18370.310546875,18280.66015625,18308.48046875,164700.0,,myStrategy,468,736298.0,Broker,468,404631.5115382806,895078.1545478397,BuySell,468,,,Trades - Net Profit/Loss,468,,
469,,469,2016-12-01 00:00:00,18535.240234375,18746.279296875,18469.26953125,18513.119140625,188000.0,,myStrategy,469,736299.0,Broker,469,404631.5115382806,900560.0048751968,BuySell,469,,,Trades - Net Profit/Loss,469,,
470,,470,2016-12-02 00:00:00,18435.55078125,18469.6796875,18315.380859375,18426.080078125,197200.0,,myStrategy,470,736300.0,Broker,470,404631.5115382806,898228.4068986916,BuySell,470,,,Trades - Net Profit/Loss,470,,
471,,471,2016-12-05 00:00:00,18349.919921875,18365.740234375,18227.390625,18274.990234375,134500.0,,myStrategy,471,736303.0,Broker,471,404631.5115382806,894181.0198538459,BuySell,471,,,Trades - Net Profit/Loss,471,,
472,,472,2016-12-06 00:00:00,18457.19921875,18484.80078125,18318.990234375,18360.5390625,158800.0,,myStrategy,472,736304.0,Broker,472,404631.5115382806,896472.6975077575,BuySell,472,,,Trades - Net Profit/Loss,472,,
473,,473,2016-12-07 00:00:00,18434.5390625,18502.470703125,18410.880859375,18496.689453125,151700.0,,myStrategy,473,736305.0,Broker,473,404631.5115382806,900119.8872426153,BuySell,473,,,Trades - Net Profit/Loss,473,,
474,,474,2016-12-08 00:00:00,18674.189453125,18765.470703125,18614.009765625,18765.470703125,187400.0,,myStrategy,474,736306.0,Broker,474,404631.5115382806,907319.9856883283,BuySell,474,,,Trades - Net Profit/Loss,474,,
475,,475,2016-12-09 00:00:00,18839.98046875,19042.48046875,18821.41015625,18996.369140625,212300.0,,myStrategy,475,736307.0,Broker,475,404631.5115382806,913505.2812807898,BuySell,475,,,Trades - Net Profit/Loss,475,,
476,,476,2016-12-12 00:00:00,19183.8203125,19280.9296875,19054.0,19155.029296875,200600.0,,myStrategy,476,736310.0,Broker,476,404631.5115382806,917755.4614716037,BuySell,476,,,Trades - Net Profit/Loss,476,,
477,,477,2016-12-13 00:00:00,19120.759765625,19253.509765625,19060.720703125,19250.51953125,147600.0,,myStrategy,477,736311.0,Broker,477,404631.5115382806,920313.4490101847,BuySell,477,,,Trades - Net Profit/Loss,477,,
478,,478,2016-12-14 00:00:00,19270.009765625,19284.279296875,19184.75,19253.609375,133200.0,,myStrategy,478,736312.0,Broker,478,404631.5115382806,920396.2195873059,BuySell,478,,,Trades - Net Profit/Loss,478,,
479,,479,2016-12-15 00:00:00,19327.69921875,19436.900390625,19192.599609375,19273.7890625,154600.0,,myStrategy,479,736313.0,Broker,479,404631.5115382806,920936.7920290359,BuySell,479,,,Trades - Net Profit/Loss,479,,
480,,480,2016-12-16 00:00:00,19438.390625,19439.970703125,19360.359375,19401.150390625,148700.0,,myStrategy,480,736314.0,Broker,480,404631.5115382806,924348.5408049522,BuySell,480,,,Trades - Net Profit/Loss,480,,
481,,481,2016-12-19 00:00:00,19345.83984375,19399.259765625,19307.140625,19391.599609375,106000.0,,myStrategy,481,736317.0,Broker,481,404631.5115382806,924092.6949629022,BuySell,481,,,Trades - Net Profit/Loss,481,,
482,,482,2016-12-20 00:00:00,19367.83984375,19511.19921875,19356.810546875,19494.529296875,119600.0,,myStrategy,482,736318.0,Broker,482,404631.5115382806,926849.970193174,BuySell,482,,,Trades - Net Profit/Loss,482,,
483,,483,2016-12-21 00:00:00,19547.279296875,19592.900390625,19375.189453125,19444.490234375,130300.0,,myStrategy,483,736319.0,Broker,483,404631.5115382806,925509.5263335998,BuySell,483,,,Trades - Net Profit/Loss,483,,
484,,484,2016-12-22 00:00:00,19396.849609375,19427.669921875,19327.509765625,19427.669921875,113500.0,,myStrategy,484,736320.0,Broker,484,404631.5115382806,925058.9446583986,BuySell,484,,,Trades - Net Profit/Loss,484,,
485,,485,2016-12-26 00:00:00,19394.41015625,19432.48046875,19385.939453125,19396.640625,85500.0,,myStrategy,485,736324.0,Broker,485,404631.5115382806,924227.7334329085,BuySell,485,,,Trades - Net Profit/Loss,485,,
486,,486,2016-12-27 00:00:00,19353.4296875,19478.580078125,19352.060546875,19403.060546875,110200.0,,myStrategy,486,736325.0,Broker,486,404631.5115382806,924399.709973362,BuySell,486,,,Trades - Net Profit/Loss,486,,
487,,487,2016-12-28 00:00:00,19392.109375,19442.130859375,19364.73046875,19401.720703125,77700.0,,myStrategy,487,736326.0,Broker,487,1443648.1402100082,923915.833441112,BuySell,487,,19733.762822265624,Trades - Net Profit/Loss,487,45858.38561169027,
488,,488,2016-12-29 00:00:00,19301.0390625,19301.0390625,19092.220703125,19145.140625,163500.0,,myStrategy,488,736327.0,Broker,488,1443648.1402100082,930789.087515601,BuySell,488,,,Trades - Net Profit/Loss,488,,
489,,489,2016-12-30 00:00:00,18997.6796875,19176.810546875,18991.58984375,19114.369140625,117800.0,,myStrategy,489,736328.0,Broker,489,1443648.1402100082,931613.3924729622,BuySell,489,,,Trades - Net Profit/Loss,489,,
490,,490,2017-01-04 00:00:00,19298.6796875,19594.16015625,19277.9296875,19594.16015625,163500.0,,myStrategy,490,736333.0,Broker,490,1443648.1402100082,918760.7751647659,BuySell,490,,,Trades - Net Profit/Loss,490,,
491,,491,2017-01-05 00:00:00,19602.099609375,19615.400390625,19473.279296875,19520.689453125,134500.0,,myStrategy,491,736334.0,Broker,491,1443648.1402100082,920728.9046208784,BuySell,491,,,Trades - Net Profit/Loss,491,,
492,,492,2017-01-06 00:00:00,19393.55078125,19472.369140625,19354.439453125,19454.330078125,119100.0,,myStrategy,492,736335.0,Broker,492,1443648.1402100082,922506.5361811006,BuySell,492,,,Trades - Net Profit/Loss,492,,
493,,493,2017-01-10 00:00:00,19414.830078125,19484.900390625,19255.349609375,19301.439453125,119100.0,,myStrategy,493,736339.0,Broker,493,1443648.1402100082,926602.1624624226,BuySell,493,,,Trades - Net Profit/Loss,493,,
494,,494,2017-01-11 00:00:00,19358.640625,19402.169921875,19325.4609375,19364.669921875,119100.0,,myStrategy,494,736340.0,Broker,494,1443648.1402100082,924908.3478835837,BuySell,494,,,Trades - Net Profit/Loss,494,,
495,,495,2017-01-12 00:00:00,19300.189453125,19300.189453125,19069.01953125,19134.69921875,119100.0,,myStrategy,495,736341.0,Broker,495,1443648.1402100082,931068.7913748235,BuySell,495,,,Trades - Net Profit/Loss,495,,
496,,496,2017-01-13 00:00:00,19174.970703125,19299.359375,19156.9296875,19287.279296875,119100.0,,myStrategy,496,736342.0,Broker,496,1443648.1402100082,926981.4840073842,BuySell,496,,,Trades - Net Profit/Loss,496,,
497,,497,2017-01-16 00:00:00,19219.130859375,19255.41015625,19061.26953125,19095.240234375,119100.0,,myStrategy,497,736345.0,Broker,497,1443648.1402100082,932125.8166400453,BuySell,497,,,Trades - Net Profit/Loss,497,,
498,,498,2017-01-17 00:00:00,19038.44921875,19043.91015625,18812.859375,18813.529296875,119100.0,,myStrategy,498,736346.0,Broker,498,1443648.1402100082,939672.2748964678,BuySell,498,,,Trades - Net Profit/Loss,498,,
499,,499,2017-01-18 00:00:00,18753.9609375,18941.240234375,18650.330078125,18894.369140625,119100.0,,myStrategy,499,736347.0,Broker,499,1443648.1402100082,937506.741276336,BuySell,499,,,Trades - Net Profit/Loss,499,,
500,,500,2017-01-19 00:00:00,19082.830078125,19122.390625,18982.130859375,19072.25,170600.0,,myStrategy,500,736348.0,Broker,500,1443648.1402100082,932741.6778684233,BuySell,500,,,Trades - Net Profit/Loss,500,,
501,,501,2017-01-20 00:00:00,19059.150390625,19176.859375,19040.19921875,19137.91015625,125800.0,,myStrategy,501,736349.0,Broker,501,1443648.1402100082,930982.7769444903,BuySell,501,,,Trades - Net Profit/Loss,501,,
502,,502,2017-01-23 00:00:00,18938.44921875,19024.2109375,18879.6796875,18891.029296875,124800.0,,myStrategy,502,736352.0,Broker,502,1443648.1402100082,937596.2088407339,BuySell,502,,,Trades - Net Profit/Loss,502,,
503,,503,2017-01-24 00:00:00,18817.419921875,18915.69921875,18783.16015625,18787.990234375,131500.0,,myStrategy,503,736353.0,Broker,503,1443648.1402100082,940356.4140029391,BuySell,503,,,Trades - Net Profit/Loss,503,,
504,,504,2017-01-25 00:00:00,19091.23046875,19133.1796875,18987.44921875,19057.5,125400.0,,myStrategy,504,736354.0,Broker,504,1443648.1402100082,933136.8001177404,BuySell,504,,,Trades - Net Profit/Loss,504,,
505,,505,2017-01-26 00:00:00,19260.669921875,19405.23046875,19232.4609375,19402.390625,145200.0,,myStrategy,505,736355.0,Broker,505,1443648.1402100082,923897.8876080194,BuySell,505,,,Trades - Net Profit/Loss,505,,
506,,506,2017-01-27 00:00:00,19453.509765625,19486.6796875,19404.130859375,19467.400390625,134600.0,,myStrategy,506,736356.0,Broker,506,1443648.1402100082,922156.409315048,BuySell,506,,,Trades - Net Profit/Loss,506,,
507,,507,2017-01-30 00:00:00,19371.279296875,19390.970703125,19295.80078125,19368.849609375,97800.0,,myStrategy,507,736359.0,Broker,507,1443648.1402100082,924796.3826275537,BuySell,507,,,Trades - Net Profit/Loss,507,,
508,,508,2017-01-31 00:00:00,19145.349609375,19199.75,19041.33984375,19041.33984375,133900.0,,myStrategy,508,736360.0,Broker,508,1443648.1402100082,933569.6975609144,BuySell,508,,,Trades - Net Profit/Loss,508,,
509,,509,2017-02-01 00:00:00,18926.970703125,19155.7890625,18916.1796875,19148.080078125,131500.0,,myStrategy,509,736361.0,Broker,509,1443648.1402100082,930710.3455948883,BuySell,509,,,Trades - Net Profit/Loss,509,,
510,,510,2017-02-02 00:00:00,19152.7890625,19170.630859375,18866.80078125,18914.580078125,136500.0,,myStrategy,510,736362.0,Broker,510,1443648.1402100082,936965.3317111966,BuySell,510,,,Trades - Net Profit/Loss,510,,
511,,511,2017-02-03 00:00:00,18996.740234375,19061.259765625,18830.890625,18918.19921875,140900.0,,myStrategy,511,736363.0,Broker,511,1443648.1402100082,936868.3823563256,BuySell,511,,,Trades - Net Profit/Loss,511,,
512,,512,2017-02-06 00:00:00,19069.720703125,19075.5703125,18899.400390625,18976.7109375,120500.0,,myStrategy,512,736366.0,Broker,512,1443648.1402100082,935300.9734123317,BuySell,512,,,Trades - Net Profit/Loss,512,,
513,,513,2017-02-07 00:00:00,18844.119140625,18970.580078125,18805.3203125,18910.779296875,106100.0,,myStrategy,513,736367.0,Broker,513,1443648.1402100082,937067.1468458856,BuySell,513,,,Trades - Net Profit/Loss,513,,
514,,514,2017-02-08 00:00:00,18951.16015625,19009.240234375,18875.5703125,19007.599609375,102900.0,,myStrategy,514,736368.0,Broker,514,1443648.1402100082,934473.5292421847,BuySell,514,,,Trades - Net Profit/Loss,514,,
515,,515,2017-02-09 00:00:00,18942.0390625,18991.23046875,18874.91015625,18907.669921875,130500.0,,myStrategy,515,736369.0,Broker,515,1443648.1402100082,937150.4406251376,BuySell,515,,,Trades - Net Profit/Loss,515,,
516,,516,2017-02-10 00:00:00,19216.740234375,19395.990234375,19193.5703125,19378.9296875,149400.0,,myStrategy,516,736370.0,Broker,516,1443648.1402100082,924526.3580077542,BuySell,516,,,Trades - Net Profit/Loss,516,,
517,,517,2017-02-13 00:00:00,19513.779296875,19519.439453125,19418.1796875,19459.150390625,117900.0,,myStrategy,517,736373.0,Broker,517,1443648.1402100082,922377.4098951744,BuySell,517,,,Trades - Net Profit/Loss,517,,
518,,518,2017-02-14 00:00:00,19478.859375,19501.009765625,19232.849609375,19238.98046875,142800.0,,myStrategy,518,736374.0,Broker,518,400585.4088500259,915958.2385029462,BuySell,518,18944.356865234375,,Trades - Net Profit/Loss,518,,-2023.0513441272028
519,,519,2017-02-15 00:00:00,19438.810546875,19495.619140625,19420.0,19437.98046875,142800.0,,myStrategy,519,736375.0,Broker,519,400585.4088500259,921289.040375089,BuySell,519,,,Trades - Net Profit/Loss,519,,
520,,520,2017-02-16 00:00:00,19431.609375,19431.609375,19260.240234375,19347.529296875,137800.0,,myStrategy,520,736376.0,Broker,520,400585.4088500259,918866.0389863013,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,,521,2017-02-17 00:00:00,19228.740234375,19275.390625,19173.529296875,19234.619140625,143600.0,,myStrategy,521,736377.0,Broker,521,400585.4088500259,915841.4074670981,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,,522,2017-02-20 00:00:00,19161.330078125,19274.75,19115.109375,19251.080078125,98900.0,,myStrategy,522,736380.0,Broker,522,400585.4088500259,916282.3622230892,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,,523,2017-02-21 00:00:00,19267.869140625,19395.349609375,19261.98046875,19381.439453125,100700.0,,myStrategy,523,736381.0,Broker,523,400585.4088500259,919774.4225261111,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,,524,2017-02-22 00:00:00,19419.220703125,19419.220703125,19329.279296875,19379.869140625,156700.0,,myStrategy,524,736382.0,Broker,524,400585.4088500259,919732.3570747802,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,,525,2017-02-23 00:00:00,19379.919921875,19379.919921875,19262.630859375,19371.4609375,140800.0,,myStrategy,525,736383.0,Broker,525,400585.4088500259,919507.1185573927,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,,526,2017-02-24 00:00:00,19232.109375,19381.099609375,19219.580078125,19283.5390625,148900.0,,myStrategy,526,736384.0,Broker,526,400585.4088500259,917151.8718445671,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,,527,2017-02-27 00:00:00,19130.509765625,19178.990234375,18995.55078125,19107.470703125,124200.0,,myStrategy,527,736387.0,Broker,527,400585.4088500259,912435.3615944094,BuySell,527,,,Trades - Net Profit/Loss,527,,
